Filenames,labels
./images/15118.jpg,Australia
./images/39968.jpg,Luxembourg
./images/19006.jpg,Poland
./images/43542.jpg,"French Polynesia"
./images/21544.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/103.jpg,"ITALIAN STATES"
./images/87352.jpg,"Czech Republic"
./images/19340.jpg,Denmark
./images/15160.jpg,Peru
./images/21546.jpg,Australia
./images/16755.jpg,"Spanish Netherlands"
./images/7374.jpg,Egypt
./images/14085.jpg,Luxembourg
./images/79833.jpg,Indonesia
./images/38756.jpg,Peru
./images/16227.jpg,Hungary
./images/87348.jpg,"Czech Republic"
./images/41836.jpg,INDIA-REPUBLIC
./images/95132.jpg,Algeria
./images/38084.jpg,"West African States"
./images/10278.jpg,Netherlands
./images/17447.jpg,Ukraine
./images/26087.jpg,Czechoslovakia
./images/13233.jpg,Netherlands
./images/14758.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/17414.jpg,Turkey
./images/31440.jpg,Japan
./images/14813.jpg,Norway
./images/43054.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/96048.jpg,Algeria
./images/16487.jpg,Canada
./images/15300.jpg,Greece
./images/39128.jpg,"Sri Lanka"
./images/25374.jpg,"West African States"
./images/13785.jpg,Austria
./images/46942.jpg,Croatia
./images/7094.jpg,Belgium
./images/20983.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/14669.jpg,Sweden
./images/41837.jpg,Kenya
./images/101.jpg,"ITALIAN STATES"
./images/14918.jpg,Croatia
./images/87056.jpg,Algeria
./images/10446.jpg,Austria
./images/49204.jpg,Ukraine
./images/83582.jpg,Lebanon
./images/29099.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/18393.jpg,Australia
./images/17936.jpg,"GERMANY - EMPIRE"
./images/13971.jpg,Egypt
./images/36983.jpg,Malta
./images/93737.jpg,"FRENCH INDO-CHINA"
./images/78177.jpg,Algeria
./images/19002.jpg,Mexico
./images/15159.jpg,Madagascar
./images/120.jpg,"ITALIAN STATES"
./images/45695.jpg,Albania
./images/95464.jpg,Kenya
./images/12461.jpg,"German States"
./images/92628.jpg,Slovenia
./images/7090.jpg,Belgium
./images/47391.jpg,Finland
./images/18238.jpg,"San Marino"
./images/4896.jpg,Greece
./images/46053.jpg,Venezuela
./images/38228.jpg,"Hong Kong"
./images/33308.jpg,"SWISS CANTONS"
./images/17521.jpg,Czechoslovakia
./images/9414.jpg,Poland
./images/19639.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/5890.jpg,Egypt
./images/13275.jpg,"GERMANY - EMPIRE"
./images/34094.jpg,Lebanon
./images/21540.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/37793.jpg,"GERMANY, THIRD REICH"
./images/28871.jpg,"GERMANY, THIRD REICH"
./images/19411.jpg,INDIA-BRITISH
./images/14642.jpg,Philippines
./images/16830.jpg,"GERMANY - EMPIRE"
./images/71075.jpg,Albania
./images/16756.jpg,"Spanish Netherlands"
./images/25553.jpg,Colombia
./images/7201.jpg,Switzerland
./images/29453.jpg,Chile
./images/18200.jpg,Tunisia
./images/14643.jpg,Philippines
./images/8379.jpg,"VATICAN CITY"
./images/17037.jpg,Monaco
./images/86932.jpg,INDIA-REPUBLIC
./images/6152.jpg,Monaco
./images/83584.jpg,Lebanon
./images/59516.jpg,Albania
./images/18848.jpg,Israel
./images/78590.jpg,Madagascar
./images/7076.jpg,Belgium
./images/36621.jpg,"Czech Republic"
./images/32.jpg,France
./images/28946.jpg,Argentina
./images/13655.jpg,Austria
./images/96908.jpg,Slovakia
./images/41899.jpg,"Sri Lanka"
./images/38381.jpg,Mauritius
./images/96673.jpg,Seychelles
./images/6.jpg,France
./images/86854.jpg,Indonesia
./images/49022.jpg,"French Polynesia"
./images/13915.jpg,Romania
./images/39400.jpg,Malta
./images/13968.jpg,Egypt
./images/86946.jpg,INDIA-REPUBLIC
./images/14205.jpg,Canada
./images/36643.jpg,Cyprus
./images/16066.jpg,Chile
./images/30630.jpg,Finland
./images/21432.jpg,Sweden
./images/36625.jpg,Slovenia
./images/90177.jpg,Zimbabwe
./images/47030.jpg,"Isle of Man"
./images/13784.jpg,Netherlands
./images/13652.jpg,"German States"
./images/423937.jpg,Iceland
./images/8288.jpg,"GERMANY, THIRD REICH"
./images/21418.jpg,"San Marino"
./images/92515.jpg,Singapore
./images/19395.jpg,Egypt
./images/14629.jpg,Canada
./images/17442.jpg,Ukraine
./images/13946.jpg,Austria
./images/24176.jpg,"SWISS CANTONS"
./images/41885.jpg,Slovenia
./images/34098.jpg,Madagascar
./images/8252.jpg,Netherlands
./images/90082.jpg,"West African States"
./images/46419.jpg,"Isle of Man"
./images/40337.jpg,Venezuela
./images/18232.jpg,Singapore
./images/19767.jpg,Australia
./images/14127.jpg,Greece
./images/12121.jpg,"United States"
./images/47394.jpg,Finland
./images/92671.jpg,Croatia
./images/19648.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/36640.jpg,Cyprus
./images/39169.jpg,Indonesia
./images/36980.jpg,Malta
./images/17529.jpg,Czechoslovakia
./images/43019.jpg,Finland
./images/46987.jpg,Mauritius
./images/78591.jpg,Lebanon
./images/79831.jpg,Indonesia
./images/87340.jpg,Cyprus
./images/86943.jpg,INDIA-REPUBLIC
./images/18165.jpg,"Spanish Netherlands"
./images/74111.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/364804.jpg,Slovenia
./images/79840.jpg,Indonesia
./images/36979.jpg,Malta
./images/46976.jpg,Mauritius
./images/17509.jpg,"Czech Republic"
./images/21.jpg,Switzerland
./images/36615.jpg,"Czech Republic"
./images/19699.jpg,Mexico
./images/23667.jpg,Portugal
./images/14963.jpg,Denmark
./images/7074.jpg,"United States"
./images/43.jpg,France
./images/17427.jpg,Turkey
./images/89322.jpg,Slovenia
./images/14766.jpg,Canada
./images/14184.jpg,Denmark
./images/16232.jpg,Hungary
./images/89329.jpg,Slovenia
./images/54504.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/46062.jpg,Venezuela
./images/17448.jpg,Ukraine
./images/25369.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/45431.jpg,Kenya
./images/121.jpg,"ITALIAN STATES"
./images/13283.jpg,"Great Britain"
./images/23668.jpg,Portugal
./images/14608.jpg,Greece
./images/42413.jpg,Croatia
./images/45457.jpg,Madagascar
./images/41473.jpg,"Isle of Man"
./images/13537.jpg,"Spanish Netherlands"
./images/89392.jpg,"Sri Lanka"
./images/18750.jpg,Chile
./images/38244.jpg,"Hong Kong"
./images/16891.jpg,Morocco
./images/15075.jpg,Australia
./images/98218.jpg,"Czech Republic"
./images/14036.jpg,Luxembourg
./images/45529.jpg,Colombia
./images/96039.jpg,Algeria
./images/38225.jpg,"Hong Kong"
./images/12463.jpg,"German States"
./images/18289.jpg,Hungary
./images/53044.jpg,Colombia
./images/29170.jpg,"San Marino"
./images/92748.jpg,Croatia
./images/8290.jpg,"German States"
./images/95456.jpg,Kenya
./images/9693.jpg,Switzerland
./images/13095.jpg,Lebanon
./images/9332.jpg,Peru
./images/15392.jpg,Tunisia
./images/8248.jpg,Switzerland
./images/39100.jpg,Jersey
./images/7176.jpg,Switzerland
./images/29773.jpg,Luxembourg
./images/19371.jpg,Japan
./images/17370.jpg,"VATICAN CITY"
./images/45471.jpg,"Czech Republic"
./images/89309.jpg,Singapore
./images/29091.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/7146.jpg,Switzerland
./images/19644.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/17058.jpg,Romania
./images/47032.jpg,"Isle of Man"
./images/10251.jpg,Spain
./images/16427.jpg,Luxembourg
./images/46531.jpg,Chile
./images/41480.jpg,Singapore
./images/56413.jpg,Colombia
./images/16524.jpg,Albania
./images/45461.jpg,Philippines
./images/17516.jpg,"Czech Republic"
./images/74578.jpg,"IRELAND REPUBLIC"
./images/422628.jpg,Iceland
./images/9392.jpg,Finland
./images/15356.jpg,"New Caledonia"
./images/19517.jpg,"San Marino"
./images/220288.jpg,Slovenia
./images/14138.jpg,Turkey
./images/25877.jpg,"New Caledonia"
./images/25565.jpg,Chile
./images/7212.jpg,Belgium
./images/16765.jpg,Canada
./images/92673.jpg,Seychelles
./images/18818.jpg,Hungary
./images/53041.jpg,Colombia
./images/10301.jpg,"Great Britain"
./images/38954.jpg,"New Caledonia"
./images/18449.jpg,"San Marino"
./images/8285.jpg,Italy
./images/89321.jpg,Slovenia
./images/25164.jpg,"GERMANY, THIRD REICH"
./images/74110.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/79990.jpg,Cyprus
./images/11.jpg,France
./images/19654.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/86930.jpg,INDIA-REPUBLIC
./images/17302.jpg,Romania
./images/88174.jpg,Kenya
./images/29100.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/29435.jpg,Finland
./images/18179.jpg,Yugoslavia
./images/13895.jpg,Austria
./images/13957.jpg,Mexico
./images/75623.jpg,Lithuania
./images/79846.jpg,Indonesia
./images/34532.jpg,"GERMANY, THIRD REICH"
./images/21385.jpg,Norway
./images/30732.jpg,"FRENCH INDO-CHINA"
./images/13856.jpg,Netherlands
./images/17591.jpg,Greece
./images/17415.jpg,Turkey
./images/36788.jpg,Lithuania
./images/79836.jpg,Indonesia
./images/12182.jpg,"United States"
./images/98237.jpg,"Czech Republic"
./images/92291.jpg,Singapore
./images/25240.jpg,Japan
./images/14245.jpg,Albania
./images/16526.jpg,Albania
./images/49200.jpg,Ukraine
./images/90175.jpg,Zimbabwe
./images/29782.jpg,"French Polynesia"
./images/89279.jpg,Seychelles
./images/72546.jpg,Jersey
./images/11706.jpg,Russia
./images/78430.jpg,Lithuania
./images/74735.jpg,"French Polynesia"
./images/25366.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/43615.jpg,Iceland
./images/21007.jpg,Bulgaria
./images/128.jpg,"ITALIAN STATES"
./images/18457.jpg,Sweden
./images/12119.jpg,"United States"
./images/45510.jpg,Norway
./images/7243.jpg,Switzerland
./images/57032.jpg,Lithuania
./images/45584.jpg,INDIA-BRITISH
./images/19550.jpg,Portugal
./images/7282.jpg,"GERMANY - EMPIRE"
./images/29681.jpg,"South Africa"
./images/41922.jpg,Mauritius
./images/118.jpg,"ITALIAN STATES"
./images/15113.jpg,Luxembourg
./images/72543.jpg,Jersey
./images/14157.jpg,Canada
./images/86852.jpg,Indonesia
./images/14599.jpg,Spain
./images/7237.jpg,Greece
./images/14851.jpg,Denmark
./images/44229.jpg,Israel
./images/33309.jpg,"SWISS CANTONS"
./images/78444.jpg,Malta
./images/74403.jpg,Algeria
./images/16746.jpg,"Spanish Netherlands"
./images/17715.jpg,Greece
./images/15052.jpg,"South Africa"
./images/17116.jpg,Portugal
./images/11765.jpg,Mexico
./images/17117.jpg,Greece
./images/11696.jpg,"South Africa"
./images/42.jpg,France
./images/14713.jpg,China
./images/79972.jpg,INDIA-REPUBLIC
./images/9405.jpg,Portugal
./images/18783.jpg,Yugoslavia
./images/86933.jpg,INDIA-REPUBLIC
./images/29990.jpg,Brazil
./images/21618.jpg,"Spanish Netherlands"
./images/89397.jpg,"Sri Lanka"
./images/21387.jpg,"New Caledonia"
./images/56555.jpg,Singapore
./images/38247.jpg,"Hong Kong"
./images/17906.jpg,Czechoslovakia
./images/19310.jpg,Norway
./images/13244.jpg,"Great Britain"
./images/19576.jpg,Brazil
./images/43543.jpg,"French Polynesia"
./images/12126.jpg,"United States"
./images/25717.jpg,Madagascar
./images/78204.jpg,Chile
./images/39161.jpg,Mauritius
./images/17994.jpg,Israel
./images/7284.jpg,Spain
./images/79.jpg,Italy
./images/25255.jpg,Yugoslavia
./images/88168.jpg,Kenya
./images/145.jpg,"ITALIAN STATES"
./images/86928.jpg,INDIA-REPUBLIC
./images/422626.jpg,Iceland
./images/19368.jpg,INDIA-BRITISH
./images/17436.jpg,Turkey
./images/18202.jpg,Tunisia
./images/5430.jpg,"Spanish Netherlands"
./images/13857.jpg,Netherlands
./images/17184.jpg,INDIA-BRITISH
./images/14668.jpg,Sweden
./images/13105.jpg,Portugal
./images/89302.jpg,Singapore
./images/29105.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/78445.jpg,Malta
./images/49214.jpg,Ukraine
./images/39157.jpg,Mauritius
./images/15327.jpg,Monaco
./images/9897.jpg,"VATICAN CITY"
./images/14061.jpg,Netherlands
./images/17262.jpg,Mexico
./images/7130.jpg,"United States"
./images/18237.jpg,"San Marino"
./images/89384.jpg,"Sri Lanka"
./images/6731.jpg,Netherlands
./images/13960.jpg,Russia
./images/49027.jpg,"French Polynesia"
./images/19690.jpg,Israel
./images/95462.jpg,Kenya
./images/40333.jpg,Yugoslavia
./images/39908.jpg,Luxembourg
./images/13269.jpg,"GERMANY - EMPIRE"
./images/7134.jpg,"United States"
./images/36.jpg,France
./images/18208.jpg,Tunisia
./images/39307.jpg,Czechoslovakia
./images/17420.jpg,Turkey
./images/21414.jpg,"San Marino"
./images/21107.jpg,Monaco
./images/44055.jpg,Philippines
./images/49864.jpg,Chile
./images/79989.jpg,Cyprus
./images/21127.jpg,"New Caledonia"
./images/46.jpg,France
./images/24734.jpg,Hungary
./images/38196.jpg,"Isle of Man"
./images/46381.jpg,Iceland
./images/14173.jpg,Brazil
./images/25906.jpg,Chile
./images/7140.jpg,Belgium
./images/33316.jpg,"SWISS CANTONS"
./images/48922.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/15038.jpg,Mexico
./images/28769.jpg,Luxembourg
./images/10297.jpg,Austria
./images/78613.jpg,Lebanon
./images/126.jpg,"ITALIAN STATES"
./images/10242.jpg,Spain
./images/94045.jpg,"Czech Republic"
./images/14128.jpg,Russia
./images/16438.jpg,Japan
./images/14969.jpg,Brazil
./images/21573.jpg,Brazil
./images/16525.jpg,Albania
./images/7241.jpg,"South Africa"
./images/15383.jpg,Morocco
./images/91804.jpg,"Czech Republic"
./images/23666.jpg,Portugal
./images/38752.jpg,Peru
./images/21627.jpg,"Spanish Netherlands"
./images/15035.jpg,Hungary
./images/17032.jpg,Greece
./images/95460.jpg,Kenya
./images/19642.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/7121.jpg,Morocco
./images/13709.jpg,Austria
./images/35159.jpg,"San Marino"
./images/13259.jpg,Russia
./images/9406.jpg,Poland
./images/14660.jpg,Sweden
./images/10233.jpg,Australia
./images/14654.jpg,Bulgaria
./images/21229.jpg,"SWISS CANTONS"
./images/13631.jpg,Russia
./images/49023.jpg,"French Polynesia"
./images/39147.jpg,Singapore
./images/45713.jpg,Cyprus
./images/15290.jpg,Portugal
./images/17013.jpg,Morocco
./images/35845.jpg,Albania
./images/15281.jpg,Tunisia
./images/32148.jpg,China
./images/15355.jpg,"French Polynesia"
./images/14020.jpg,Monaco
./images/18216.jpg,Tunisia
./images/92203.jpg,Iceland
./images/17173.jpg,INDIA-REPUBLIC
./images/25051.jpg,"SWISS CANTONS"
./images/17869.jpg,Chile
./images/32895.jpg,"FRENCH INDO-CHINA"
./images/21431.jpg,Sweden
./images/14597.jpg,Venezuela
./images/38963.jpg,"French Polynesia"
./images/78173.jpg,Madagascar
./images/7152.jpg,Spain
./images/8227.jpg,Russia
./images/52257.jpg,Argentina
./images/92110.jpg,Seychelles
./images/13290.jpg,"Great Britain"
./images/96049.jpg,Algeria
./images/59239.jpg,"West African States"
./images/36626.jpg,Slovenia
./images/16517.jpg,Malta
./images/46028.jpg,Israel
./images/18781.jpg,Yugoslavia
./images/48913.jpg,Jersey
./images/29591.jpg,Bulgaria
./images/37791.jpg,"GERMANY, THIRD REICH"
./images/18290.jpg,Hungary
./images/19332.jpg,Denmark
./images/21781.jpg,Portugal
./images/78452.jpg,Malta
./images/74583.jpg,"IRELAND REPUBLIC"
./images/17593.jpg,Hungary
./images/40584.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/41875.jpg,Chile
./images/15894.jpg,Turkey
./images/89393.jpg,"Sri Lanka"
./images/90078.jpg,"West African States"
./images/19939.jpg,Mexico
./images/13257.jpg,Italy
./images/31354.jpg,Bulgaria
./images/53037.jpg,Albania
./images/84720.jpg,"West African States"
./images/7376.jpg,Egypt
./images/7285.jpg,Spain
./images/26645.jpg,"VATICAN CITY"
./images/18293.jpg,Mexico
./images/74660.jpg,Malta
./images/21361.jpg,Luxembourg
./images/13935.jpg,Netherlands
./images/10234.jpg,"German States"
./images/38258.jpg,"Hong Kong"
./images/46988.jpg,Mauritius
./images/15169.jpg,Mexico
./images/17500.jpg,Czechoslovakia
./images/17068.jpg,Peru
./images/49.jpg,France
./images/21780.jpg,Portugal
./images/7205.jpg,Belgium
./images/13735.jpg,"Spanish Netherlands"
./images/49188.jpg,Ukraine
./images/25221.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/46029.jpg,Israel
./images/32333.jpg,"Isle of Man"
./images/13854.jpg,Netherlands
./images/16780.jpg,Egypt
./images/39145.jpg,"Sri Lanka"
./images/13942.jpg,Netherlands
./images/14047.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/10229.jpg,"German States"
./images/37789.jpg,"GERMANY, THIRD REICH"
./images/30633.jpg,Finland
./images/21434.jpg,Sweden
./images/41864.jpg,Venezuela
./images/7089.jpg,Belgium
./images/18211.jpg,Tunisia
./images/412290.jpg,Iceland
./images/59514.jpg,Albania
./images/14888.jpg,Sweden
./images/86936.jpg,INDIA-REPUBLIC
./images/14151.jpg,Canada
./images/41887.jpg,Malta
./images/38921.jpg,Colombia
./images/14112.jpg,Italy
./images/17951.jpg,Sweden
./images/18192.jpg,Israel
./images/36614.jpg,"Czech Republic"
./images/47642.jpg,Chile
./images/12099.jpg,Austria
./images/39016.jpg,Mauritius
./images/24452.jpg,Brazil
./images/84574.jpg,Algeria
./images/38229.jpg,"Hong Kong"
./images/41890.jpg,Jersey
./images/59.jpg,France
./images/39947.jpg,INDIA-BRITISH
./images/16972.jpg,"GERMANY - EMPIRE"
./images/37343.jpg,INDIA-REPUBLIC
./images/36851.jpg,Venezuela
./images/14190.jpg,"GERMANY - EMPIRE"
./images/10291.jpg,Hungary
./images/14132.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/23984.jpg,China
./images/79835.jpg,Indonesia
./images/9480.jpg,Canada
./images/18767.jpg,Portugal
./images/49186.jpg,Ukraine
./images/46500.jpg,Norway
./images/49903.jpg,Albania
./images/7144.jpg,"German States"
./images/86935.jpg,INDIA-REPUBLIC
./images/15306.jpg,Brazil
./images/17288.jpg,Romania
./images/117.jpg,"ITALIAN STATES"
./images/15076.jpg,Australia
./images/35848.jpg,Albania
./images/86934.jpg,INDIA-REPUBLIC
./images/16749.jpg,"Spanish Netherlands"
./images/30939.jpg,Peru
./images/18309.jpg,Tunisia
./images/1.jpg,France
./images/39184.jpg,Philippines
./images/36663.jpg,Malta
./images/79984.jpg,Cyprus
./images/25554.jpg,Colombia
./images/89628.jpg,Slovakia
./images/404775.jpg,Croatia
./images/43769.jpg,Finland
./images/46945.jpg,Croatia
./images/11697.jpg,"South Africa"
./images/18002.jpg,Israel
./images/7901.jpg,Belgium
./images/23654.jpg,Finland
./images/89383.jpg,"Sri Lanka"
./images/39168.jpg,Mauritius
./images/18180.jpg,Yugoslavia
./images/16813.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/48917.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/13933.jpg,Netherlands
./images/38383.jpg,Mauritius
./images/25520.jpg,China
./images/15089.jpg,Tunisia
./images/7118.jpg,Sweden
./images/17044.jpg,Sweden
./images/17520.jpg,Czechoslovakia
./images/17991.jpg,Yugoslavia
./images/22225.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/91340.jpg,"West African States"
./images/5450.jpg,Austria
./images/93726.jpg,"FRENCH INDO-CHINA"
./images/86.jpg,"German States"
./images/7202.jpg,Switzerland
./images/90081.jpg,"West African States"
./images/12105.jpg,Russia
./images/15277.jpg,Mexico
./images/96668.jpg,Seychelles
./images/87359.jpg,"Czech Republic"
./images/91842.jpg,Iceland
./images/9677.jpg,Russia
./images/17664.jpg,Australia
./images/16439.jpg,Japan
./images/14628.jpg,Canada
./images/404667.jpg,Croatia
./images/25362.jpg,"SWISS CANTONS"
./images/71904.jpg,Madagascar
./images/43914.jpg,"Isle of Man"
./images/16737.jpg,"Spanish Netherlands"
./images/36974.jpg,Slovakia
./images/13501.jpg,"Hong Kong"
./images/35039.jpg,Slovakia
./images/76721.jpg,"West African States"
./images/39154.jpg,Cyprus
./images/44117.jpg,Colombia
./images/18825.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/7178.jpg,Switzerland
./images/32331.jpg,"Isle of Man"
./images/39172.jpg,Indonesia
./images/78.jpg,Italy
./images/12178.jpg,Austria
./images/45573.jpg,Chile
./images/15382.jpg,Morocco
./images/76719.jpg,"West African States"
./images/25858.jpg,"French Polynesia"
./images/16751.jpg,"Spanish Netherlands"
./images/49196.jpg,Ukraine
./images/39724.jpg,Israel
./images/16740.jpg,"Spanish Netherlands"
./images/36637.jpg,Slovakia
./images/41898.jpg,"Sri Lanka"
./images/412768.jpg,Iceland
./images/13267.jpg,"SWISS CANTONS"
./images/45501.jpg,INDIA-REPUBLIC
./images/23429.jpg,Morocco
./images/4885.jpg,Australia
./images/17531.jpg,Czechoslovakia
./images/32139.jpg,China
./images/19929.jpg,Japan
./images/13855.jpg,Netherlands
./images/14180.jpg,Italy
./images/46059.jpg,Venezuela
./images/14966.jpg,Sweden
./images/14974.jpg,"IRELAND REPUBLIC"
./images/39960.jpg,Singapore
./images/43866.jpg,Slovakia
./images/21755.jpg,Luxembourg
./images/89299.jpg,Singapore
./images/92600.jpg,"Czech Republic"
./images/18978.jpg,Romania
./images/28.jpg,France
./images/14973.jpg,"IRELAND REPUBLIC"
./images/18226.jpg,"VATICAN CITY"
./images/21405.jpg,Portugal
./images/14137.jpg,Bulgaria
./images/12100.jpg,Hungary
./images/96678.jpg,Seychelles
./images/14845.jpg,Spain
./images/10253.jpg,"Great Britain"
./images/12344.jpg,Romania
./images/18787.jpg,Japan
./images/5455.jpg,Austria
./images/29541.jpg,Norway
./images/13097.jpg,Lebanon
./images/38202.jpg,"Isle of Man"
./images/25244.jpg,Japan
./images/19397.jpg,Jersey
./images/28673.jpg,"VATICAN CITY"
./images/15119.jpg,Sweden
./images/418848.jpg,Zimbabwe
./images/44037.jpg,Chile
./images/7227.jpg,Spain
./images/25891.jpg,"New Caledonia"
./images/16831.jpg,"GERMANY, THIRD REICH"
./images/74922.jpg,"French Polynesia"
./images/7125.jpg,"German States"
./images/49025.jpg,"French Polynesia"
./images/14038.jpg,Portugal
./images/13943.jpg,Netherlands
./images/36629.jpg,Slovenia
./images/38509.jpg,Cyprus
./images/39185.jpg,Philippines
./images/79985.jpg,Cyprus
./images/18810.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/417907.jpg,Croatia
./images/25879.jpg,"New Caledonia"
./images/19626.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/35878.jpg,Yugoslavia
./images/38231.jpg,"Hong Kong"
./images/131.jpg,"ITALIAN STATES"
./images/17293.jpg,Romania
./images/14141.jpg,Russia
./images/35043.jpg,Czechoslovakia
./images/41926.jpg,Philippines
./images/46021.jpg,Israel
./images/52465.jpg,Lithuania
./images/7955.jpg,Bulgaria
./images/19655.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/52355.jpg,Lithuania
./images/86947.jpg,INDIA-REPUBLIC
./images/18737.jpg,Lithuania
./images/14063.jpg,Jersey
./images/44192.jpg,Colombia
./images/89290.jpg,Seychelles
./images/17163.jpg,Turkey
./images/46056.jpg,Venezuela
./images/45512.jpg,Kenya
./images/29094.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/15073.jpg,Greece
./images/14114.jpg,Brazil
./images/7124.jpg,"German States"
./images/21111.jpg,Monaco
./images/39241.jpg,Lebanon
./images/10240.jpg,Austria
./images/21368.jpg,Mexico
./images/46984.jpg,Mauritius
./images/30631.jpg,Finland
./images/35874.jpg,"GERMANY, THIRD REICH"
./images/412311.jpg,Zimbabwe
./images/16712.jpg,"Spanish Netherlands"
./images/75537.jpg,"West African States"
./images/25301.jpg,"South Africa"
./images/14169.jpg,Turkey
./images/25305.jpg,Mauritius
./images/79852.jpg,Croatia
./images/16735.jpg,"Spanish Netherlands"
./images/21386.jpg,Norway
./images/95.jpg,"SWISS CANTONS"
./images/25345.jpg,"GERMANY, WEIMAR REPUBLIC"
./images/39397.jpg,"French Polynesia"
./images/14776.jpg,"GERMANY, THIRD REICH"
./images/19925.jpg,Japan
./images/78598.jpg,Madagascar
./images/7272.jpg,Switzerland
./images/7188.jpg,Belgium
./images/33311.jpg,"SWISS CANTONS"
./images/39114.jpg,Lebanon
./images/38761.jpg,Peru
./images/16663.jpg,Australia
./images/47.jpg,France
./images/56.jpg,France
./images/14771.jpg,Jersey
./images/23790.jpg,Albania
./images/9422.jpg,Poland
./images/13288.jpg,"Great Britain"
./images/29554.jpg,Lithuania
./images/72135.jpg,Chile
./images/29083.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/47069.jpg,Lithuania
./images/17319.jpg,Romania
./images/37792.jpg,"GERMANY, THIRD REICH"
./images/49198.jpg,Ukraine
./images/19251.jpg,Hungary
./images/9409.jpg,Poland
./images/14927.jpg,Morocco
./images/23432.jpg,Morocco
./images/37580.jpg,Colombia
./images/36634.jpg,Slovakia
./images/18196.jpg,Israel
./images/19634.jpg,"CHINA, PEOPLE'S REPUBLIC"
./images/17412.jpg,Poland
./images/14712.jpg,China
./images/17860.jpg,Mexico
./images/7199.jpg,Switzerland
./images/21362.jpg,Luxembourg
./images/7297.jpg,Spain
./images/76722.jpg,"West African States"
./images/14949.jpg,Denmark
./images/33323.jpg,"SWISS CANTONS"
./images/18306.jpg,Tunisia
./images/6071.jpg,Monaco
./images/46502.jpg,Norway
./images/21129.jpg,"New Caledonia"
./images/38384.jpg,Mauritius
./images/12032.jpg,"United States"
./images/78437.jpg,Lithuania
./images/96040.jpg,Algeria
./images/43783.jpg,Israel
./images/29102.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/15184.jpg,"GERMANY - EMPIRE"
./images/36783.jpg,"French Polynesia"
./images/17311.jpg,Romania
./images/15368.jpg,Morocco
./images/19982.jpg,INDIA-BRITISH
./images/7126.jpg,"German States"
./images/12262.jpg,Mexico
./images/23427.jpg,Morocco
./images/45707.jpg,"San Marino"
./images/12451.jpg,Greece
./images/13812.jpg,"German States"
./images/18304.jpg,Tunisia
./images/41846.jpg,Cyprus
./images/29089.jpg,"GERMAN-DEMOCRATIC REPUBLIC"
./images/28175.jpg,China
./images/17431.jpg,Turkey
./images/133.jpg,"ITALIAN STATES"
./images/12026.jpg,"United States"
./images/29672.jpg,"South Africa"
./images/35449.jpg,Argentina
./images/14705.jpg,China
./images/43405.jpg,"French Polynesia"
./images/18183.jpg,Yugoslavia
./images/14912.jpg,Portugal
./images/47390.jpg,Finland
./images/34551.jpg,Colombia
./images/36658.jpg,Malta
./images/29474.jpg,"GERMANY - FEDERAL REPUBLIC"
./images/24462.jpg,"GERMANY, THIRD REICH"
./images/13258.jpg,Poland
./images/36744.jpg,"GERMANY, THIRD REICH"
./images/8.jpg,France
./images/16862.jpg,"VATICAN CITY"
./images/45520.jpg,Seychelles
./images/27960.jpg,"Hong Kong"
./images/38920.jpg,Colombia
./images/7291.jpg,Spain
./images/8298.jpg,Belgium
./images/36622.jpg,"Czech Republic"
./images/13539.jpg,"Spanish Netherlands"
./images/9767.jpg,Italy
./images/79854.jpg,Croatia
./images/7141.jpg,Belgium
./images/12181.jpg,Brazil
./images/18000.jpg,Israel
